user_id,tenure_months,active_days_30d,sessions_30d,family_members,features_used,support_tickets_90d,price_tier,months_since_last_active,autopay,prior_offers,acquisition_channel,mrr,annual_value
172556,14.5,5,13,6,5,4,0,3.4,0,0,organic,9.03,108.36
172557,44.2,3,9,3,7,2,0,0.76,1,1,referral,7.85,94.2
172562,52.6,0,0,5,6,0,1,3.94,1,0,paid_search,13.55,162.6
172565,24.0,3,6,6,3,0,0,0.88,0,0,organic,9.79,117.48
172567,10.5,1,10,1,3,1,0,1.3,0,1,organic,8.05,96.6
172583,42.5,7,21,2,8,0,0,1.33,0,0,referral,7.9,94.8
172586,18.7,1,1,5,8,1,0,1.69,1,0,referral,8.64,103.68
172590,4.5,1,4,2,8,1,0,4.53,1,1,referral,7.5,90.0
172591,5.2,3,15,1,4,2,0,1.44,1,0,organic,8.22,98.64
172594,18.7,1,1,1,2,0,0,5.03,1,4,paid_search,8.48,101.76
172597,13.6,2,4,5,6,0,0,2.38,1,0,app_store,9.6,115.2
172606,26.4,5,28,3,3,0,1,2.38,1,2,referral,13.67,164.04
172613,6.1,5,14,4,6,1,0,1.53,1,1,referral,8.03,96.36
172618,0.4,2,5,2,3,0,1,1.31,1,0,referral,12.08,144.96
172628,8.9,7,22,6,6,2,0,2.79,0,0,organic,9.94,119.28
172638,6.4,6,24,3,5,0,0,0.03,1,1,organic,8.46,101.52
172651,7.0,4,3,1,4,0,2,0.23,1,2,organic,18.31,219.72
172663,3.0,4,8,6,5,1,1,6.08,0,1,paid_search,15.31,183.72
172665,13.7,2,5,2,8,0,1,1.67,1,0,app_store,13.86,166.32
172674,15.9,5,12,2,8,1,1,1.22,1,2,referral,12.96,155.52
172677,5.8,6,18,3,6,0,0,2.77,1,0,referral,8.08,96.96
172678,27.3,7,25,2,2,0,1,0.76,1,0,organic,13.43,161.16
172679,12.9,6,17,4,3,0,1,2.2,0,0,paid_search,13.65,163.8
172680,7.1,4,4,1,5,0,1,4.9,1,0,paid_search,11.93,143.16
172694,26.3,1,0,4,4,0,0,2.89,1,0,organic,8.27,99.24
172700,6.0,4,9,1,7,1,1,1.22,0,0,organic,12.44,149.28
172702,8.3,2,8,4,2,0,0,1.18,1,0,organic,8.93,107.16
172705,29.0,2,11,6,8,0,0,3.69,0,1,organic,9.9,118.8
172709,10.4,6,20,6,3,0,1,1.75,1,0,organic,15.92,191.04
172710,17.2,4,9,3,3,1,0,5.77,1,1,organic,9.11,109.32
172720,41.3,6,18,2,4,0,0,0.95,1,0,paid_search,8.48,101.76
172734,32.0,1,4,3,3,0,1,1.06,0,0,organic,15.12,181.44
172740,22.4,3,16,1,4,1,0,1.03,1,1,organic,7.73,92.76
172741,1.9,6,21,6,7,0,1,3.35,1,2,organic,14.49,173.88
172747,26.9,1,0,6,3,0,0,0.52,1,0,referral,10.03,120.36
172748,13.4,1,10,4,6,0,0,2.09,1,2,organic,8.3,99.6
172749,16.0,1,18,1,2,0,1,0.4,0,0,organic,14.09,169.08
172766,20.8,2,11,4,4,1,0,0.72,1,0,referral,9.07,108.84
172769,28.8,0,1,1,3,0,1,1.47,0,1,organic,13.54,162.48
172771,24.5,4,9,1,4,0,0,0.39,1,1,app_store,7.9,94.8
172773,32.8,6,16,4,6,0,1,2.1,1,0,app_store,13.83,165.96
172775,9.4,6,21,2,5,0,0,6.98,1,0,referral,8.53,102.36
172776,4.8,4,22,4,8,0,2,1.27,0,1,referral,21.81,261.72
172788,23.5,5,10,6,7,0,0,4.0,1,0,organic,10.07,120.84
172791,22.7,3,2,1,1,0,1,0.89,1,0,referral,11.81,141.72
172798,2.2,4,18,5,4,0,0,4.58,1,0,paid_search,8.6,103.2
172800,9.8,2,0,4,7,0,0,1.77,1,0,paid_search,8.79,105.48
172803,25.5,1,11,5,5,0,0,2.31,0,2,organic,9.26,111.12
172818,13.9,3,1,4,4,1,1,1.24,1,0,organic,13.8,165.6
172828,28.0,3,1,1,1,0,0,3.09,1,0,organic,8.4,100.8
172829,29.7,5,24,5,6,0,0,1.93,1,0,referral,9.21,110.52
172833,14.6,4,5,2,2,1,0,1.62,0,1,referral,8.97,107.64
172834,11.5,3,7,6,7,1,0,2.39,1,0,paid_search,9.86,118.32
172844,16.6,4,12,1,2,0,1,0.29,1,1,referral,12.82,153.84
172850,4.5,3,13,1,1,0,1,0.87,1,1,organic,14.12,169.44
172853,18.4,2,7,3,8,0,0,1.38,1,0,paid_search,8.31,99.72
172854,24.8,5,18,5,6,1,1,0.41,1,0,organic,15.99,191.88
172862,24.1,6,14,3,2,0,0,0.95,0,0,paid_search,8.58,102.96
172864,10.4,5,16,4,5,0,0,0.24,1,0,organic,9.2,110.4
172868,22.8,4,1,3,2,1,0,0.59,0,1,paid_search,7.66,91.92
172876,5.2,2,3,6,7,0,1,0.44,1,2,organic,14.57,174.84
172886,20.5,3,10,6,1,0,0,4.85,1,0,organic,9.45,113.4
172887,42.8,2,6,6,5,0,0,0.27,1,0,organic,9.8,117.6
172894,18.5,2,3,6,7,0,1,2.27,1,0,organic,15.27,183.24
172897,5.8,0,0,6,1,0,0,5.9,0,0,paid_search,9.48,113.76
172899,8.7,2,0,1,6,0,0,1.15,1,1,organic,7.76,93.12
172900,38.9,3,7,6,6,3,0,1.19,0,0,organic,9.79,117.48
172905,10.7,6,19,3,6,2,2,1.52,1,1,paid_search,23.1,277.2
172910,7.3,4,5,5,7,1,1,1.86,0,0,organic,13.85,166.2
172929,12.5,2,9,2,2,2,0,0.47,1,1,organic,7.79,93.48
172934,31.9,1,0,6,2,0,0,1.69,1,1,organic,9.69,116.28
172935,13.3,5,19,1,8,1,1,0.73,1,0,paid_search,11.99,143.88
172939,6.5,1,9,3,3,0,1,5.36,0,0,paid_search,12.52,150.24
172945,31.1,6,24,1,7,0,1,2.28,1,0,paid_search,12.98,155.76
172964,29.0,6,19,2,8,1,0,0.58,1,0,paid_search,7.91,94.92
172968,29.5,2,10,2,8,0,1,3.45,0,1,paid_search,13.15,157.8
172969,14.4,4,6,2,8,0,1,2.46,1,0,paid_search,12.58,150.96
172981,34.0,5,16,2,5,1,0,2.57,1,0,referral,8.59,103.08
172983,1.6,0,3,6,8,3,0,0.3,1,3,paid_search,8.85,106.2
172986,14.9,0,1,2,5,0,0,1.67,0,0,organic,8.9,106.8
172996,15.4,5,16,5,7,0,1,0.45,1,0,organic,13.29,159.48
172999,4.9,1,2,4,7,0,1,4.97,1,1,organic,14.59,175.08
173015,22.3,4,9,5,1,0,0,0.62,0,0,paid_search,8.39,100.68
173021,15.8,6,18,3,3,0,1,0.36,1,0,referral,13.35,160.2
173024,15.0,4,23,5,6,0,0,2.55,1,0,referral,8.66,103.92
173026,14.7,1,1,3,7,0,1,2.88,1,0,organic,14.12,169.44
173027,5.9,5,22,2,2,0,0,0.34,0,0,organic,8.21,98.52
173040,46.7,0,2,4,1,1,1,3.27,1,1,organic,12.95,155.4
173044,56.0,5,17,6,8,1,0,2.27,1,2,organic,9.84,118.08
173045,28.6,1,0,1,4,0,0,1.74,1,0,organic,8.51,102.12
173049,8.5,2,5,6,7,0,2,2.15,1,0,paid_search,22.41,268.92
173050,14.4,3,18,3,1,0,0,1.7,1,0,paid_search,8.77,105.24
173072,57.4,1,1,5,3,1,0,0.67,0,0,organic,9.04,108.48
173075,48.2,2,3,2,7,0,0,2.99,0,0,referral,7.5,90.0
173085,5.6,1,1,3,8,0,2,4.87,1,1,paid_search,19.96,239.52
173089,1.7,3,13,5,3,0,1,0.62,1,0,organic,13.31,159.72
173092,34.9,0,1,2,8,1,0,1.43,1,0,organic,8.2,98.4
173100,18.3,4,13,3,6,0,0,1.1,1,0,organic,8.03,96.36
173111,6.1,1,4,3,8,1,1,2.53,1,1,organic,13.89,166.68
173114,7.4,7,24,6,6,0,1,2.01,0,1,organic,15.72,188.64
173117,21.6,4,20,6,6,1,0,0.48,1,1,paid_search,8.73,104.76
173120,6.2,1,16,4,8,0,1,1.28,1,1,paid_search,15.27,183.24
173123,42.5,1,9,5,8,1,2,3.91,1,0,app_store,21.45,257.4
173124,22.2,1,4,1,5,1,0,4.13,0,0,organic,8.17,98.04
173126,7.1,3,13,6,2,0,2,0.32,1,1,organic,24.67,296.04
173128,10.5,3,10,1,3,1,2,2.36,1,2,organic,19.09,229.08
173129,4.9,6,15,3,7,0,0,0.85,1,0,referral,7.98,95.76
173138,17.6,7,25,5,8,2,0,2.66,1,1,paid_search,8.18,98.16
173140,13.5,5,7,1,3,0,0,1.29,0,1,organic,7.83,93.96
173146,51.6,1,1,6,6,0,0,0.88,1,0,organic,8.53,102.36
173151,1.0,4,12,1,6,1,1,1.2,1,0,organic,12.58,150.96
173156,31.1,1,9,3,4,0,0,0.6,1,0,organic,7.68,92.16
173157,27.2,6,21,2,7,0,0,4.69,1,0,referral,8.65,103.8
173170,19.2,1,2,1,4,0,1,0.18,1,0,referral,12.13,145.56
173172,3.9,2,3,5,5,1,0,0.66,1,2,referral,8.21,98.52
173173,19.9,2,3,3,8,0,0,2.23,0,0,paid_search,7.7,92.4
173175,22.4,2,2,1,5,1,2,9.91,1,0,organic,21.78,261.36
173189,8.1,1,0,3,4,0,0,1.2,1,0,referral,7.71,92.52
173190,47.1,5,11,4,6,0,1,0.79,1,0,referral,15.05,180.6
173191,11.9,3,17,3,7,2,1,5.52,1,1,paid_search,14.73,176.76
173192,25.4,6,13,1,4,1,0,2.7,1,0,organic,8.46,101.52
173201,36.5,4,18,2,2,0,0,1.74,0,4,organic,8.35,100.2
173207,19.6,4,17,4,5,0,1,0.6,1,1,referral,15.27,183.24
173208,25.9,4,14,4,8,0,1,5.31,1,0,paid_search,15.55,186.6
173213,2.1,2,6,1,8,1,0,0.49,0,1,organic,7.93,95.16
173217,23.7,2,10,5,6,1,1,0.44,1,0,paid_search,15.59,187.08
173218,27.3,6,38,6,3,1,0,0.56,1,0,paid_search,9.85,118.2
173225,21.0,3,8,4,6,2,0,1.77,1,2,app_store,8.56,102.72
173228,23.6,1,2,1,8,0,0,0.41,0,1,paid_search,8.77,105.24
173229,9.9,1,7,3,4,0,0,3.0,1,1,app_store,8.8,105.6
173245,18.5,6,19,6,4,0,0,0.33,1,1,organic,9.27,111.24
173253,57.4,5,8,3,1,0,2,0.37,0,0,organic,21.57,258.84
173263,11.7,4,16,4,4,0,1,0.11,1,0,app_store,14.08,168.96
173267,37.7,7,19,6,5,0,1,1.63,0,1,organic,16.26,195.12
173272,7.0,4,8,3,6,1,0,5.34,1,2,referral,9.15,109.8
173277,16.9,4,12,3,1,0,1,1.55,1,0,paid_search,12.77,153.24
173288,4.5,0,1,5,3,0,1,0.6,0,0,organic,13.2,158.4
173304,29.6,1,2,2,2,0,1,0.14,0,1,organic,12.44,149.28
173312,16.2,6,20,3,5,1,1,1.13,1,0,paid_search,14.56,174.72
173315,38.1,0,0,4,8,0,0,3.1,1,3,organic,8.14,97.68
173330,7.4,2,12,1,5,1,1,5.6,0,0,referral,12.13,145.56
173334,18.9,0,3,1,7,0,0,3.49,1,1,referral,8.7,104.4
173335,7.9,0,0,5,5,0,1,3.88,1,1,referral,15.87,190.44
173339,31.2,3,9,5,8,0,1,2.12,1,1,referral,14.01,168.12
173349,11.8,2,3,2,4,0,0,1.12,1,0,referral,8.37,100.44
173351,21.0,5,18,5,8,0,0,4.07,1,0,paid_search,8.44,101.28
173352,19.1,2,7,5,2,1,1,10.27,1,0,referral,13.59,163.08
173360,32.6,4,18,5,7,1,0,0.9,1,0,organic,9.57,114.84
173370,15.7,3,16,2,5,1,0,2.34,1,1,app_store,7.43,89.16
173371,27.3,6,16,5,1,1,0,4.83,0,0,paid_search,8.24,98.88
173381,22.4,1,6,5,5,1,2,1.12,1,0,paid_search,22.58,270.96
173395,4.6,3,7,2,2,1,1,2.2,1,0,organic,13.04,156.48
173399,6.1,6,21,1,7,0,0,0.6,0,1,organic,7.92,95.04
173401,3.8,0,0,3,4,2,1,5.86,1,1,paid_search,13.76,165.12
173407,22.2,4,5,3,7,1,1,0.69,1,0,organic,12.86,154.32
173411,8.4,1,0,4,3,3,0,1.52,0,1,referral,9.3,111.6
173424,7.0,1,0,5,2,0,0,0.7,1,0,paid_search,8.46,101.52
173430,40.5,5,5,1,7,0,0,4.8,0,1,organic,8.57,102.84
173431,9.2,7,32,3,1,1,0,0.64,0,0,organic,9.1,109.2
173436,20.0,3,1,5,7,0,1,2.17,1,2,paid_search,13.6,163.2
173437,16.6,2,6,1,4,0,0,1.66,1,1,organic,8.55,102.6
173439,26.3,1,5,4,1,0,0,3.15,1,2,referral,8.97,107.64
173447,2.8,1,13,5,1,0,0,2.57,1,0,referral,8.1,97.2
173462,5.8,6,24,6,4,0,2,0.19,1,0,paid_search,25.08,300.96
173477,11.1,1,0,2,6,0,0,1.05,1,1,paid_search,8.62,103.44
173483,28.0,3,15,5,2,0,0,1.23,1,0,referral,9.51,114.12
173485,44.9,4,24,2,8,0,0,4.14,1,0,organic,9.05,108.6
173489,13.4,3,11,1,7,0,0,0.44,0,0,paid_search,7.79,93.48
173490,17.6,2,9,6,7,0,0,4.35,1,3,app_store,8.56,102.72
173492,33.2,2,7,5,7,0,2,2.05,0,2,paid_search,21.8,261.6
173499,69.2,5,18,5,4,1,1,5.8,1,2,app_store,13.68,164.16
173504,4.9,7,20,5,8,0,0,2.17,1,0,organic,8.73,104.76
173505,26.2,1,1,5,1,0,2,5.02,1,1,paid_search,20.69,248.28
173506,14.3,6,15,5,8,0,0,5.26,1,0,paid_search,8.76,105.12
173508,10.8,2,1,3,8,1,0,2.69,1,1,organic,8.8,105.6
173516,19.8,5,17,3,8,1,1,2.63,1,0,paid_search,14.19,170.28
173521,8.2,7,17,4,8,0,0,4.66,0,0,paid_search,7.87,94.44
173523,5.9,3,7,3,8,0,1,1.87,1,0,referral,12.42,149.04
173532,12.7,2,3,5,3,0,1,0.38,1,0,organic,15.17,182.04
173534,19.0,6,16,1,3,0,0,1.98,1,0,organic,7.52,90.24
173536,1.5,5,16,6,7,0,0,1.95,1,1,paid_search,10.05,120.6
173539,8.0,7,20,2,4,0,0,3.49,1,1,organic,7.42,89.04
173543,14.5,2,9,2,5,0,0,0.71,1,0,app_store,8.87,106.44
173546,4.7,6,18,2,6,0,0,5.29,0,0,organic,7.92,95.04
173547,15.1,2,10,2,3,0,1,3.08,1,0,organic,12.73,152.76
173549,19.8,6,27,3,2,0,1,3.75,1,0,organic,13.36,160.32
173551,4.5,1,0,6,1,2,1,0.13,1,0,paid_search,13.98,167.76
173552,16.6,5,27,6,7,0,0,1.07,1,1,referral,8.96,107.52
173570,4.9,6,12,4,8,1,0,1.82,1,1,referral,7.91,94.92
173574,10.0,5,15,1,1,1,0,0.13,1,0,organic,8.32,99.84
173581,17.9,0,0,2,2,0,0,2.73,0,1,referral,8.3,99.6
173582,6.6,3,2,3,7,1,1,1.13,0,2,app_store,12.79,153.48
173590,9.1,1,10,3,5,0,0,2.73,1,1,organic,8.41,100.92
173595,13.7,6,19,3,4,1,1,0.79,1,2,organic,13.98,167.76
173601,30.8,1,1,4,4,1,0,3.84,1,0,organic,9.49,113.88
173602,15.6,3,3,3,8,0,2,5.21,0,0,app_store,20.55,246.6
173604,13.1,2,7,6,5,0,0,0.95,0,0,organic,8.65,103.8
173615,20.1,0,4,3,3,0,1,1.88,1,0,organic,13.74,164.88
173616,7.5,7,29,3,6,0,1,1.34,1,0,paid_search,12.56,150.72
173618,2.8,1,4,3,6,0,0,2.21,1,0,organic,7.96,95.52
173624,16.5,4,19,3,6,0,1,4.42,1,0,paid_search,13.41,160.92
173626,15.9,3,12,1,6,1,0,0.81,1,0,referral,8.1,97.2
173627,11.3,5,12,5,4,1,0,4.41,1,0,paid_search,8.33,99.96
173628,65.6,6,15,2,7,0,0,2.29,0,1,organic,8.29,99.48
173639,21.2,2,14,1,3,0,0,2.27,0,0,referral,8.72,104.64
173640,9.6,4,21,1,4,1,1,1.02,1,0,app_store,12.86,154.32
173642,24.9,1,1,3,7,0,1,1.82,0,1,organic,12.46,149.52
173644,21.7,7,25,1,7,1,0,0.23,1,1,app_store,7.75,93.0
173649,20.9,2,1,2,6,1,0,7.55,0,0,app_store,8.55,102.6
173656,11.5,3,10,2,1,0,0,1.47,1,0,organic,7.93,95.16
173662,6.0,7,22,4,5,0,1,3.53,1,0,referral,13.88,166.56
173663,7.9,3,5,4,3,0,0,1.86,0,0,app_store,8.64,103.68
173669,11.0,4,14,4,7,1,0,1.39,1,0,organic,8.14,97.68
173670,8.0,5,12,5,1,0,1,2.83,1,0,organic,14.93,179.16
173681,6.5,5,13,6,2,0,2,0.95,1,0,app_store,23.44,281.28
173685,16.9,7,28,6,2,1,0,0.84,0,2,referral,8.75,105.0
173690,78.6,2,6,2,8,0,2,1.01,1,0,paid_search,22.12,265.44
173692,14.6,2,2,6,4,0,0,5.22,1,1,paid_search,9.28,111.36
173696,5.1,3,8,1,8,0,1,1.94,1,0,app_store,12.85,154.2
173697,9.2,4,9,1,2,0,0,2.64,1,0,referral,8.05,96.6
173702,22.0,3,9,3,5,0,0,1.6,0,1,referral,8.91,106.92
173703,9.1,0,5,4,1,0,2,0.68,0,0,app_store,23.54,282.48
173708,15.3,7,21,5,7,0,2,3.91,0,0,paid_search,24.5,294.0
173711,19.9,0,0,5,7,0,1,1.86,1,0,referral,13.57,162.84
173726,29.0,6,17,1,5,0,2,2.95,1,0,paid_search,21.26,255.12
173728,4.8,5,17,6,7,0,1,0.39,0,0,app_store,14.92,179.04
173730,11.2,3,8,1,6,0,1,7.32,1,1,paid_search,11.81,141.72
173732,2.5,1,1,4,3,0,0,1.37,1,2,paid_search,8.75,105.0
173745,24.4,4,8,6,4,0,1,3.06,1,0,organic,13.79,165.48
173759,2.8,5,32,1,2,0,0,1.14,1,1,organic,7.53,90.36
173760,2.2,0,15,6,5,1,0,3.02,1,0,organic,9.61,115.32
173762,8.5,3,4,5,8,0,0,0.98,1,0,organic,8.21,98.52
173767,0.5,7,18,4,2,1,0,0.45,1,0,referral,7.86,94.32
173768,20.2,2,21,1,3,1,2,2.05,0,2,referral,20.75,249.0
173769,19.5,2,5,1,3,0,1,0.27,0,0,organic,11.82,141.84
173773,3.6,5,13,4,4,0,1,0.04,1,1,paid_search,13.36,160.32
173776,12.9,2,21,1,1,1,0,1.65,1,0,app_store,8.55,102.6
173780,10.6,5,10,6,1,0,2,1.7,0,0,paid_search,25.11,301.32
173784,6.4,5,19,4,1,0,1,3.01,0,1,referral,12.91,154.92
173789,13.3,4,19,6,1,1,1,1.19,1,1,organic,14.97,179.64
173804,31.3,6,8,5,6,0,1,8.42,0,1,organic,13.98,167.76
173810,32.9,6,10,3,2,0,1,2.17,0,1,referral,14.86,178.32
173814,10.2,3,8,1,4,0,1,2.81,1,0,organic,13.41,160.92
173820,22.3,3,6,4,7,3,1,6.74,1,0,paid_search,14.34,172.08
173823,28.1,0,0,5,1,0,0,4.48,0,1,paid_search,9.37,112.44
173826,4.9,3,8,5,8,0,0,4.92,1,0,organic,8.52,102.24
173831,28.8,3,12,4,4,0,2,5.39,1,0,referral,19.86,238.32
173832,18.2,6,9,6,8,0,1,1.48,0,2,organic,16.0,192.0
173838,8.6,1,4,5,7,1,0,1.03,0,2,referral,9.31,111.72
173848,33.2,4,17,4,6,1,0,0.01,1,0,referral,8.91,106.92
173852,11.0,0,0,5,4,1,0,0.56,1,1,app_store,8.18,98.16
173853,28.2,1,2,5,7,0,1,1.88,0,1,paid_search,13.23,158.76
173854,6.5,5,9,1,3,0,2,5.1,1,0,organic,19.49,233.88
173857,12.3,5,16,3,1,0,2,1.93,0,0,organic,22.74,272.88
173862,5.6,1,6,4,6,0,0,2.78,1,1,paid_search,9.51,114.12
173888,10.7,5,2,2,5,1,1,2.22,0,1,organic,12.42,149.04
173894,28.1,4,10,2,1,2,0,1.01,1,0,referral,7.5,90.0
173898,8.0,2,11,4,4,0,0,1.1,0,0,paid_search,8.83,105.96
173901,7.5,4,10,3,6,0,1,1.17,1,0,organic,12.82,153.84
173907,21.3,5,13,3,2,0,0,1.32,0,0,organic,8.02,96.24
173908,44.8,6,19,4,6,1,0,1.04,0,1,organic,8.49,101.88
173910,14.0,6,10,6,3,0,0,5.55,1,1,paid_search,8.9,106.8
173911,29.0,5,16,2,3,2,0,1.39,1,0,organic,8.47,101.64
173912,21.2,4,8,3,1,0,0,3.15,1,0,organic,8.22,98.64
173920,4.3,1,0,6,2,0,1,2.53,1,0,organic,13.86,166.32
173923,19.6,4,10,1,4,0,1,2.38,0,1,paid_search,13.5,162.0
173926,4.7,5,6,4,8,2,1,0.22,1,0,organic,12.92,155.04
173927,23.1,0,1,1,6,0,1,2.04,1,0,referral,13.85,166.2
173928,69.2,4,14,3,6,0,0,3.81,0,0,paid_search,8.41,100.92
173934,3.2,7,30,1,1,1,1,1.1,0,0,app_store,12.01,144.12
173953,40.5,5,21,4,8,0,1,0.04,1,1,app_store,13.63,163.56
173962,12.6,3,0,5,8,0,0,0.46,1,2,referral,9.7,116.4
173965,8.8,2,0,5,5,0,0,1.19,1,1,organic,8.99,107.88
173972,27.0,4,17,1,7,0,2,2.35,0,0,organic,19.75,237.0
173986,23.7,1,7,4,6,0,0,2.49,0,2,paid_search,8.65,103.8
173987,2.5,5,11,6,2,0,0,3.6,0,2,organic,9.06,108.72
173991,11.2,3,9,4,2,1,1,3.31,1,0,organic,15.55,186.6
173993,6.9,6,23,4,7,1,1,6.07,1,0,paid_search,12.78,153.36
174008,18.1,4,14,5,1,0,1,1.19,0,0,organic,14.06,168.72
174012,22.8,1,0,4,6,0,1,1.03,1,0,paid_search,14.79,177.48
174022,29.8,5,18,5,6,0,1,5.11,1,2,referral,14.9,178.8
174031,3.8,2,1,5,5,0,0,1.74,1,0,organic,9.77,117.24
174047,13.1,6,19,1,8,0,1,5.03,1,1,paid_search,13.35,160.2
174051,25.7,5,28,6,4,0,1,2.75,0,1,organic,13.79,165.48
174061,6.4,6,19,2,5,0,0,1.79,1,0,paid_search,8.53,102.36
174065,19.6,2,9,4,2,0,0,4.61,0,0,organic,8.21,98.52
174066,16.2,2,4,6,6,0,1,1.53,1,2,referral,14.07,168.84
174077,4.9,3,4,3,5,2,0,0.45,1,0,referral,8.3,99.6
174079,12.1,5,11,6,1,0,1,1.92,1,0,organic,14.33,171.96
174080,18.2,2,5,1,5,1,1,1.94,0,0,paid_search,13.57,162.84
174085,51.3,7,15,4,7,0,2,0.03,1,1,referral,22.9,274.8
174091,24.1,7,8,6,4,2,1,5.9,1,1,paid_search,14.76,177.12
174092,5.2,3,8,6,5,0,0,0.71,1,0,paid_search,9.75,117.0
174095,21.7,1,7,6,8,0,1,3.96,0,1,organic,14.48,173.76
174100,14.1,3,2,5,4,0,2,2.51,1,2,organic,21.16,253.92
174101,18.8,3,17,6,3,0,1,0.88,1,1,paid_search,14.26,171.12
174122,7.2,1,1,5,5,0,0,1.34,0,0,paid_search,9.16,109.92
174126,11.8,2,5,5,1,0,0,7.38,0,1,organic,8.87,106.44
174131,8.7,6,16,2,7,0,0,3.06,1,1,paid_search,8.74,104.88
174144,6.0,6,12,3,2,1,2,1.13,0,2,organic,22.24,266.88
174145,3.1,0,0,1,1,0,0,1.57,1,2,paid_search,7.55,90.6
174147,21.5,2,15,3,7,1,1,1.85,1,1,organic,13.68,164.16
174162,18.7,3,8,2,6,0,1,0.67,0,1,app_store,13.11,157.32
174163,5.8,5,10,1,6,0,0,1.3,1,1,paid_search,8.59,103.08
174166,41.9,3,9,6,2,2,1,0.49,0,0,app_store,15.94,191.28
174167,20.3,4,15,3,4,0,0,2.77,1,0,paid_search,9.1,109.2
174170,52.3,2,8,4,2,0,0,1.95,0,1,organic,8.18,98.16
174171,5.4,7,19,2,4,0,1,1.31,1,2,paid_search,14.12,169.44
174181,10.4,5,16,5,4,0,1,1.84,1,1,referral,14.74,176.88
174183,47.5,0,8,5,1,0,0,0.61,1,0,referral,9.65,115.8
174185,4.0,2,8,4,2,0,1,0.29,1,3,organic,14.85,178.2
174187,10.8,3,14,1,7,0,0,1.05,1,0,paid_search,7.79,93.48
174198,34.6,2,8,2,8,0,0,1.45,0,0,paid_search,8.27,99.24
174199,21.3,7,25,6,7,0,0,0.9,1,1,organic,9.46,113.52
174204,1.7,4,8,1,3,1,1,0.42,1,1,paid_search,14.04,168.48
174208,20.0,0,1,5,6,0,0,1.18,1,1,organic,8.1,97.2
174217,20.8,1,0,1,8,1,0,1.4,1,1,paid_search,8.66,103.92
174230,11.5,4,12,1,7,0,0,3.49,1,0,paid_search,7.73,92.76
174233,7.5,2,12,4,1,1,1,2.23,0,1,paid_search,13.48,161.76
174235,23.7,0,12,6,6,0,1,1.43,1,2,paid_search,14.27,171.24
174253,6.0,1,0,2,1,0,1,2.1,1,2,organic,12.06,144.72
174255,36.3,3,3,6,3,1,0,1.16,1,2,referral,8.95,107.4
174256,20.9,3,4,2,3,0,0,0.83,1,0,organic,8.83,105.96
174257,33.7,4,7,5,8,1,0,1.59,1,1,organic,8.95,107.4
174260,7.7,1,2,4,2,1,0,1.53,1,2,organic,8.91,106.92
174262,5.8,3,15,2,3,1,0,3.82,0,0,paid_search,7.68,92.16
174265,2.8,5,11,1,2,0,1,1.9,1,0,paid_search,12.23,146.76
174279,4.9,1,2,4,5,0,0,0.58,1,2,paid_search,9.57,114.84
174287,22.2,6,12,1,3,0,0,3.89,1,2,paid_search,8.41,100.92
174288,23.9,7,16,5,7,1,0,2.22,1,3,paid_search,8.68,104.16
174293,14.9,2,13,1,5,2,0,1.2,0,1,paid_search,8.15,97.8
174295,22.4,6,23,4,4,0,1,5.13,1,0,paid_search,13.51,162.12
174304,5.7,5,14,6,6,0,0,0.88,0,1,organic,8.46,101.52
174318,33.0,7,16,3,2,0,0,0.8,1,1,referral,8.09,97.08
174320,5.7,1,7,1,5,0,2,1.3,1,2,referral,21.75,261.0
174324,14.9,5,21,2,7,2,1,3.68,1,1,referral,12.11,145.32
174331,16.9,3,18,6,4,0,0,2.49,1,0,organic,9.36,112.32
174332,9.5,3,18,2,6,1,2,2.46,0,1,organic,19.58,234.96
174348,1.5,3,19,5,5,1,0,0.15,1,0,app_store,8.93,107.16
174352,12.0,2,0,5,1,0,1,3.13,1,1,organic,13.69,164.28
174366,22.3,3,12,4,8,0,0,0.17,1,0,organic,9.29,111.48
174370,13.0,4,12,3,6,2,0,1.02,0,0,paid_search,9.24,110.88
174374,19.6,3,7,2,3,0,1,5.24,1,0,referral,12.51,150.12
174375,45.3,4,14,2,7,1,2,0.68,0,1,organic,20.72,248.64
174386,14.1,1,0,5,4,1,1,2.45,1,1,organic,13.59,163.08
174388,5.2,5,15,4,2,0,0,2.45,1,0,organic,8.16,97.92
174389,1.7,0,2,1,2,1,1,0.45,1,0,paid_search,13.98,167.76
174392,44.5,2,2,3,1,0,1,1.08,0,0,organic,15.1,181.2
174399,22.8,5,14,5,8,0,1,3.37,1,0,paid_search,14.69,176.28
174401,16.5,4,12,1,7,1,1,6.93,1,1,paid_search,12.08,144.96
174402,36.8,5,5,1,5,0,1,9.15,1,2,paid_search,13.32,159.84
174404,14.9,4,5,6,7,0,1,2.79,1,1,organic,14.98,179.76
174408,25.2,1,4,2,3,0,0,0.92,1,1,paid_search,7.46,89.52
174418,36.2,4,18,3,6,0,0,2.35,1,1,paid_search,7.93,95.16
174437,24.7,7,19,5,4,1,1,1.3,1,0,organic,13.53,162.36
174448,4.1,6,14,1,4,0,0,0.36,0,0,paid_search,7.88,94.56
174451,13.4,1,0,1,6,1,1,1.01,1,0,paid_search,13.99,167.88
174452,11.1,1,4,1,3,1,0,0.11,1,0,app_store,8.22,98.64
174453,13.0,2,3,2,5,0,1,0.9,1,1,organic,13.25,159.0
